,Continent,Location,Date,Population,New Deaths,New Vaccinations
435,South America,Argentina,2021-08-27,45510324.0,153.0,467958.0
436,South America,Argentina,2021-08-28,45510324.0,54.0,243794.0
437,South America,Argentina,2021-08-29,45510324.0,59.0,168969.0
438,South America,Argentina,2021-08-30,45510324.0,224.0,418226.0
439,South America,Argentina,2021-08-31,45510324.0,205.0,461041.0
440,South America,Argentina,2021-09-01,45510324.0,193.0,456256.0
441,South America,Argentina,2021-09-02,45510324.0,190.0,448506.0
442,South America,Argentina,2021-09-03,45510324.0,161.0,435055.0
443,South America,Argentina,2021-09-04,45510324.0,88.0,296290.0
444,South America,Argentina,2021-09-05,45510324.0,67.0,196947.0
445,South America,Argentina,2021-09-06,45510324.0,162.0,442031.0
446,South America,Argentina,2021-09-07,45510324.0,178.0,464109.0
447,South America,Argentina,2021-09-08,45510324.0,111.0,374154.0
448,South America,Argentina,2021-09-09,45510324.0,137.0,398196.0
449,South America,Argentina,2021-09-10,45510324.0,183.0,342999.0
450,South America,Argentina,2021-09-11,45510324.0,74.0,198894.0
451,South America,Argentina,2021-09-12,45510324.0,46.0,9816.0
452,South America,Argentina,2021-09-13,45510324.0,238.0,302925.0
453,South America,Argentina,2021-09-14,45510324.0,176.0,279879.0
454,South America,Argentina,2021-09-15,45510324.0,153.0,330555.0
455,South America,Argentina,2021-09-16,45510324.0,132.0,361568.0
456,South America,Argentina,2021-09-17,45510324.0,185.0,363713.0
457,South America,Argentina,2021-09-18,45510324.0,81.0,221455.0
458,South America,Argentina,2021-09-19,45510324.0,61.0,137779.0
459,South America,Argentina,2021-09-20,45510324.0,90.0,346291.0
460,South America,Argentina,2021-09-21,45510324.0,61.0,309713.0
461,South America,Argentina,2021-09-22,45510324.0,105.0,328874.0
462,South America,Argentina,2021-09-23,45510324.0,88.0,311973.0
463,South America,Argentina,2021-09-24,45510324.0,56.0,261491.0
464,South America,Argentina,2021-09-25,45510324.0,21.0,128312.0
465,South America,Argentina,2021-09-26,45510324.0,13.0,88072.0
466,South America,Argentina,2021-09-27,45510324.0,92.0,282719.0
467,South America,Argentina,2021-09-28,45510324.0,84.0,301139.0
468,South America,Argentina,2021-09-29,45510324.0,92.0,255740.0
469,South America,Argentina,2021-09-30,45510324.0,49.0,336873.0
470,South America,Argentina,2021-10-01,45510324.0,46.0,304513.0
471,South America,Argentina,2021-10-02,45510324.0,14.0,179191.0
472,South America,Argentina,2021-10-03,45510324.0,6.0,108589.0
473,South America,Argentina,2021-10-04,45510324.0,38.0,230251.0
474,South America,Argentina,2021-10-05,45510324.0,40.0,266922.0
475,South America,Argentina,2021-10-06,45510324.0,56.0,247917.0
476,South America,Argentina,2021-10-07,45510324.0,37.0,264958.0
477,South America,Argentina,2021-10-08,45510324.0,28.0,121437.0
478,South America,Argentina,2021-10-09,45510324.0,14.0,116021.0
479,South America,Argentina,2021-10-10,45510324.0,15.0,78831.0
480,South America,Argentina,2021-10-11,45510324.0,18.0,76488.0
481,South America,Argentina,2021-10-12,45510324.0,56.0,347430.0
482,South America,Argentina,2021-10-13,45510324.0,35.0,380133.0
483,South America,Argentina,2021-10-14,45510324.0,51.0,424692.0
484,South America,Argentina,2021-10-15,45510324.0,27.0,426595.0
485,South America,Argentina,2021-10-16,45510324.0,3.0,254008.0
486,South America,Argentina,2021-10-17,45510324.0,3.0,103697.0
487,South America,Argentina,2021-10-18,45510324.0,38.0,423638.0
488,South America,Argentina,2021-10-19,45510324.0,33.0,424504.0
489,South America,Argentina,2021-10-20,45510324.0,33.0,415138.0
490,South America,Argentina,2021-10-21,45510324.0,26.0,420081.0
491,South America,Argentina,2021-10-22,45510324.0,23.0,463960.0
492,South America,Argentina,2021-10-23,45510324.0,4.0,216962.0
493,South America,Argentina,2021-10-24,45510324.0,3.0,145976.0
494,South America,Argentina,2021-10-25,45510324.0,25.0,365229.0
495,South America,Argentina,2021-10-26,45510324.0,15.0,409439.0
496,South America,Argentina,2021-10-27,45510324.0,23.0,328635.0
497,South America,Argentina,2021-10-28,45510324.0,27.0,352868.0
498,South America,Argentina,2021-10-29,45510324.0,19.0,325214.0
499,South America,Argentina,2021-10-30,45510324.0,7.0,129650.0
500,South America,Argentina,2021-10-31,45510324.0,8.0,150170.0
501,South America,Argentina,2021-11-01,45510324.0,39.0,299226.0
502,South America,Argentina,2021-11-02,45510324.0,21.0,321305.0
503,South America,Argentina,2021-11-03,45510324.0,19.0,350893.0
504,South America,Argentina,2021-11-04,45510324.0,26.0,360227.0
505,South America,Argentina,2021-11-05,45510324.0,28.0,311549.0
506,South America,Argentina,2021-11-06,45510324.0,8.0,167238.0
507,South America,Argentina,2021-11-07,45510324.0,13.0,127927.0
508,South America,Argentina,2021-11-08,45510324.0,39.0,250489.0
509,South America,Argentina,2021-11-09,45510324.0,22.0,352956.0
510,South America,Argentina,2021-11-10,45510324.0,19.0,370130.0
511,South America,Argentina,2021-11-11,45510324.0,25.0,383454.0
512,South America,Argentina,2021-11-12,45510324.0,13.0,396440.0
513,South America,Argentina,2021-11-13,45510324.0,6.0,189747.0
514,South America,Argentina,2021-11-14,45510324.0,4.0,9700.0
515,South America,Argentina,2021-11-15,45510324.0,18.0,338085.0
516,South America,Argentina,2021-11-16,45510324.0,44.0,378430.0
517,South America,Argentina,2021-11-17,45510324.0,19.0,367654.0
518,South America,Argentina,2021-11-18,45510324.0,28.0,361781.0
519,South America,Argentina,2021-11-19,45510324.0,19.0,390656.0
520,South America,Argentina,2021-11-20,45510324.0,14.0,174058.0
521,South America,Argentina,2021-11-21,45510324.0,3.0,93436.0
522,South America,Argentina,2021-11-22,45510324.0,5.0,107612.0
523,South America,Argentina,2021-11-23,45510324.0,33.0,337312.0
524,South America,Argentina,2021-11-24,45510324.0,43.0,348356.0
525,South America,Argentina,2021-11-25,45510324.0,22.0,321267.0
526,South America,Argentina,2021-11-26,45510324.0,25.0,333589.0
527,South America,Argentina,2021-11-27,45510324.0,12.0,157183.0
528,South America,Argentina,2021-11-28,45510324.0,12.0,89554.0
529,South America,Argentina,2021-11-29,45510324.0,25.0,358555.0
530,South America,Argentina,2021-11-30,45510324.0,35.0,371712.0
531,South America,Argentina,2021-12-01,45510324.0,8.0,380956.0
532,South America,Argentina,2021-12-02,45510324.0,20.0,397137.0
533,South America,Argentina,2021-12-03,45510324.0,22.0,316298.0
534,South America,Argentina,2021-12-04,45510324.0,4.0,163897.0
535,South America,Argentina,2021-12-05,45510324.0,3.0,96562.0
536,South America,Argentina,2021-12-06,45510324.0,34.0,313395.0
537,South America,Argentina,2021-12-07,45510324.0,23.0,336123.0
538,South America,Argentina,2021-12-08,45510324.0,5.0,135275.0
539,South America,Argentina,2021-12-09,45510324.0,11.0,302077.0
540,South America,Argentina,2021-12-10,45510324.0,29.0,315577.0
541,South America,Argentina,2021-12-11,45510324.0,12.0,155359.0
542,South America,Argentina,2021-12-12,45510324.0,11.0,97509.0
543,South America,Argentina,2021-12-13,45510324.0,21.0,326114.0
544,South America,Argentina,2021-12-14,45510324.0,34.0,338728.0
545,South America,Argentina,2021-12-15,45510324.0,31.0,382992.0
546,South America,Argentina,2021-12-16,45510324.0,17.0,366636.0
547,South America,Argentina,2021-12-17,45510324.0,18.0,331487.0
548,South America,Argentina,2021-12-18,45510324.0,7.0,162320.0
549,South America,Argentina,2021-12-19,45510324.0,4.0,92505.0
550,South America,Argentina,2021-12-20,45510324.0,27.0,346535.0
551,South America,Argentina,2021-12-21,45510324.0,23.0,352623.0
552,South America,Argentina,2021-12-22,45510324.0,11.0,327354.0
553,South America,Argentina,2021-12-23,45510324.0,15.0,239010.0
554,South America,Argentina,2021-12-24,45510324.0,29.0,12881.0
555,South America,Argentina,2021-12-25,45510324.0,12.0,749.0
556,South America,Argentina,2021-12-26,45510324.0,15.0,53125.0
557,South America,Argentina,2021-12-27,45510324.0,31.0,433893.0
558,South America,Argentina,2021-12-28,45510324.0,19.0,524914.0
559,South America,Argentina,2021-12-29,45510324.0,26.0,499452.0
560,South America,Argentina,2021-12-30,45510324.0,35.0,426866.0
561,South America,Argentina,2021-12-31,45510324.0,23.0,32086.0
562,South America,Argentina,2022-01-01,45510324.0,12.0,4603.0
563,South America,Argentina,2022-01-02,45510324.0,23.0,103659.0
564,South America,Argentina,2022-01-03,45510324.0,41.0,494086.0
565,South America,Argentina,2022-01-04,45510324.0,49.0,551843.0
566,South America,Argentina,2022-01-05,45510324.0,52.0,546711.0
567,South America,Argentina,2022-01-06,45510324.0,40.0,547602.0
568,South America,Argentina,2022-01-07,45510324.0,42.0,571977.0
569,South America,Argentina,2022-01-08,45510324.0,37.0,271694.0
570,South America,Argentina,2022-01-09,45510324.0,27.0,164299.0
571,South America,Argentina,2022-01-10,45510324.0,51.0,516842.0
572,South America,Argentina,2022-01-11,45510324.0,52.0,502009.0
573,South America,Argentina,2022-01-12,45510324.0,75.0,502487.0
574,South America,Argentina,2022-01-13,45510324.0,138.0,467104.0
575,South America,Argentina,2022-01-14,45510324.0,93.0,421346.0
576,South America,Argentina,2022-01-15,45510324.0,88.0,188341.0
577,South America,Argentina,2022-01-16,45510324.0,51.0,133942.0
578,South America,Argentina,2022-01-17,45510324.0,191.0,421885.0
579,South America,Argentina,2022-01-18,45510324.0,189.0,408598.0
580,South America,Argentina,2022-01-19,45510324.0,208.0,387874.0
581,South America,Argentina,2022-01-20,45510324.0,181.0,384317.0
582,South America,Argentina,2022-01-21,45510324.0,160.0,372685.0
583,South America,Argentina,2022-01-22,45510324.0,134.0,173740.0
584,South America,Argentina,2022-01-23,45510324.0,65.0,118831.0
585,South America,Argentina,2022-01-24,45510324.0,276.0,367778.0
586,South America,Argentina,2022-01-25,45510324.0,259.0,348364.0
587,South America,Argentina,2022-01-26,45510324.0,316.0,345246.0
588,South America,Argentina,2022-01-27,45510324.0,333.0,353124.0
589,South America,Argentina,2022-01-28,45510324.0,305.0,349107.0
590,South America,Argentina,2022-01-29,45510324.0,179.0,157946.0
591,South America,Argentina,2022-01-30,45510324.0,152.0,96538.0
592,South America,Argentina,2022-01-31,45510324.0,285.0,359752.0
593,South America,Argentina,2022-02-01,45510324.0,240.0,343452.0
594,South America,Argentina,2022-02-02,45510324.0,321.0,318175.0
595,South America,Argentina,2022-02-03,45510324.0,318.0,280779.0
596,South America,Argentina,2022-02-04,45510324.0,287.0,323731.0
597,South America,Argentina,2022-02-05,45510324.0,145.0,135750.0
598,South America,Argentina,2022-02-06,45510324.0,100.0,91443.0
599,South America,Argentina,2022-02-07,45510324.0,259.0,288420.0
600,South America,Argentina,2022-02-08,45510324.0,284.0,273924.0
601,South America,Argentina,2022-02-09,45510324.0,217.0,302799.0
602,South America,Argentina,2022-02-10,45510324.0,263.0,269718.0
603,South America,Argentina,2022-02-11,45510324.0,152.0,243099.0
604,South America,Argentina,2022-02-12,45510324.0,128.0,123943.0
605,South America,Argentina,2022-02-13,45510324.0,94.0,77357.0
606,South America,Argentina,2022-02-14,45510324.0,268.0,231933.0
607,South America,Argentina,2022-02-15,45510324.0,236.0,219535.0
608,South America,Argentina,2022-02-16,45510324.0,180.0,217954.0
609,South America,Argentina,2022-02-17,45510324.0,159.0,213638.0
610,South America,Argentina,2022-02-18,45510324.0,138.0,217877.0
611,South America,Argentina,2022-02-19,45510324.0,123.0,89197.0
612,South America,Argentina,2022-02-20,45510324.0,93.0,54413.0
613,South America,Argentina,2022-02-21,45510324.0,173.0,205724.0
614,South America,Argentina,2022-02-22,45510324.0,167.0,206055.0
615,South America,Argentina,2022-02-23,45510324.0,157.0,208514.0
616,South America,Argentina,2022-02-24,45510324.0,97.0,173868.0
617,South America,Argentina,2022-02-25,45510324.0,86.0,208988.0
618,South America,Argentina,2022-02-26,45510324.0,90.0,73185.0
619,South America,Argentina,2022-02-27,45510324.0,72.0,35468.0
620,South America,Argentina,2022-02-28,45510324.0,32.0,45324.0
621,South America,Argentina,2022-03-01,45510324.0,105.0,44248.0
622,South America,Argentina,2022-03-02,45510324.0,133.0,135449.0
623,South America,Argentina,2022-03-03,45510324.0,141.0,128814.0
624,South America,Argentina,2022-03-04,45510324.0,93.0,126474.0
625,South America,Argentina,2022-03-05,45510324.0,84.0,58996.0
626,South America,Argentina,2022-03-06,45510324.0,60.0,55179.0
627,South America,Argentina,2022-03-07,45510324.0,74.0,153575.0
628,South America,Argentina,2022-03-08,45510324.0,59.0,105062.0
629,South America,Argentina,2022-03-09,45510324.0,54.0,120441.0
630,South America,Argentina,2022-03-10,45510324.0,54.0,117585.0
631,South America,Argentina,2022-03-11,45510324.0,42.0,128662.0
632,South America,Argentina,2022-03-12,45510324.0,71.0,57816.0
633,South America,Argentina,2022-03-13,45510324.0,65.0,28470.0
634,South America,Argentina,2022-03-14,45510324.0,70.0,107478.0
635,South America,Argentina,2022-03-15,45510324.0,38.0,127765.0
636,South America,Argentina,2022-03-16,45510324.0,39.0,121165.0
637,South America,Argentina,2022-03-17,45510324.0,29.0,117756.0
638,South America,Argentina,2022-03-18,45510324.0,76.0,125157.0
639,South America,Argentina,2022-03-19,45510324.0,44.0,67492.0
640,South America,Argentina,2022-03-20,45510324.0,11.0,31924.0
641,South America,Argentina,2022-03-21,45510324.0,105.0,118671.0
642,South America,Argentina,2022-03-22,45510324.0,76.0,109434.0
643,South America,Argentina,2022-03-23,45510324.0,77.0,118428.0
644,South America,Argentina,2022-03-24,45510324.0,28.0,24604.0
645,South America,Argentina,2022-03-25,45510324.0,66.0,113069.0
646,South America,Argentina,2022-03-26,45510324.0,58.0,49808.0
647,South America,Argentina,2022-03-27,45510324.0,5.0,22087.0
648,South America,Argentina,2022-03-28,45510324.0,34.0,108336.0
649,South America,Argentina,2022-03-29,45510324.0,27.0,97491.0
650,South America,Argentina,2022-03-30,45510324.0,27.0,94595.0
651,South America,Argentina,2022-03-31,45510324.0,22.0,98636.0
652,South America,Argentina,2022-04-01,45510324.0,33.0,89560.0
653,South America,Argentina,2022-04-02,45510324.0,7.0,24813.0
654,South America,Argentina,2022-04-03,45510324.0,6.0,14729.0
655,South America,Argentina,2022-04-04,45510324.0,21.0,77953.0
656,South America,Argentina,2022-04-05,45510324.0,20.0,76321.0
657,South America,Argentina,2022-04-06,45510324.0,38.0,71664.0
658,South America,Argentina,2022-04-07,45510324.0,14.0,67308.0
659,South America,Argentina,2022-04-08,45510324.0,36.0,74754.0
660,South America,Argentina,2022-04-09,45510324.0,3.0,29529.0
661,South America,Argentina,2022-04-10,45510324.0,1.0,12722.0
662,South America,Argentina,2022-04-11,45510324.0,35.0,68049.0
663,South America,Argentina,2022-04-12,45510324.0,35.0,69915.0
664,South America,Argentina,2022-04-13,45510324.0,17.0,75789.0
665,South America,Argentina,2022-04-14,45510324.0,21.0,22751.0
666,South America,Argentina,2022-04-15,45510324.0,21.0,12477.0
667,South America,Argentina,2022-04-16,45510324.0,17.0,23164.0
668,South America,Argentina,2022-04-17,45510324.0,0.0,7008.0
669,South America,Argentina,2022-04-18,45510324.0,0.0,92569.0
670,South America,Argentina,2022-04-19,45510324.0,0.0,102237.0
671,South America,Argentina,2022-04-20,45510324.0,0.0,114831.0
672,South America,Argentina,2022-04-21,45510324.0,0.0,108777.0
673,South America,Argentina,2022-04-22,45510324.0,0.0,115513.0
674,South America,Argentina,2022-04-23,45510324.0,0.0,43540.0
675,South America,Argentina,2022-04-24,45510324.0,0.0,17519.0
676,South America,Argentina,2022-04-25,45510324.0,198.0,116971.0
677,South America,Argentina,2022-04-26,45510324.0,0.0,108905.0
678,South America,Argentina,2022-04-27,45510324.0,0.0,115674.0
679,South America,Argentina,2022-04-28,45510324.0,0.0,130321.0
680,South America,Argentina,2022-04-29,45510324.0,0.0,133146.0
681,South America,Argentina,2022-04-30,45510324.0,0.0,46778.0
682,South America,Argentina,2022-05-01,45510324.0,111.0,1107.0
683,South America,Argentina,2022-05-02,45510324.0,0.0,111393.0
684,South America,Argentina,2022-05-03,45510324.0,0.0,126633.0
685,South America,Argentina,2022-05-04,45510324.0,0.0,131048.0
686,South America,Argentina,2022-05-05,45510324.0,0.0,153982.0
687,South America,Argentina,2022-05-06,45510324.0,0.0,152085.0
688,South America,Argentina,2022-05-07,45510324.0,0.0,57513.0
689,South America,Argentina,2022-05-08,45510324.0,76.0,29696.0
690,South America,Argentina,2022-05-09,45510324.0,0.0,156802.0
691,South America,Argentina,2022-05-10,45510324.0,0.0,177558.0
692,South America,Argentina,2022-05-11,45510324.0,0.0,161585.0
693,South America,Argentina,2022-05-12,45510324.0,0.0,167977.0
694,South America,Argentina,2022-05-13,45510324.0,0.0,203685.0
695,South America,Argentina,2022-05-14,45510324.0,0.0,88589.0
696,South America,Argentina,2022-05-15,45510324.0,47.0,41605.0
697,South America,Argentina,2022-05-16,45510324.0,0.0,177313.0
698,South America,Argentina,2022-05-17,45510324.0,0.0,207643.0
699,South America,Argentina,2022-05-18,45510324.0,0.0,2739.0
700,South America,Argentina,2022-05-19,45510324.0,0.0,198258.0
701,South America,Argentina,2022-05-20,45510324.0,0.0,210358.0
702,South America,Argentina,2022-05-21,45510324.0,0.0,111054.0
703,South America,Argentina,2022-05-22,45510324.0,49.0,51106.0
704,South America,Argentina,2022-05-23,45510324.0,0.0,224862.0
705,South America,Argentina,2022-05-24,45510324.0,0.0,209613.0
706,South America,Argentina,2022-05-25,45510324.0,0.0,36359.0
707,South America,Argentina,2022-05-26,45510324.0,0.0,210257.0
708,South America,Argentina,2022-05-27,45510324.0,0.0,232194.0
709,South America,Argentina,2022-05-28,45510324.0,0.0,113714.0
710,South America,Argentina,2022-05-29,45510324.0,64.0,57915.0
711,South America,Argentina,2022-05-30,45510324.0,0.0,200064.0
712,South America,Argentina,2022-05-31,45510324.0,0.0,190864.0
713,South America,Argentina,2022-06-01,45510324.0,0.0,161041.0
714,South America,Argentina,2022-06-02,45510324.0,0.0,162207.0
715,South America,Argentina,2022-06-03,45510324.0,0.0,176867.0
716,South America,Argentina,2022-06-04,45510324.0,0.0,43015.0
717,South America,Argentina,2022-06-05,45510324.0,84.0,18132.0
718,South America,Argentina,2022-06-06,45510324.0,0.0,144595.0
719,South America,Argentina,2022-06-07,45510324.0,0.0,138761.0
720,South America,Argentina,2022-06-08,45510324.0,0.0,142957.0
721,South America,Argentina,2022-06-09,45510324.0,0.0,140728.0
722,South America,Argentina,2022-06-10,45510324.0,0.0,152711.0
723,South America,Argentina,2022-06-11,45510324.0,0.0,38855.0
724,South America,Argentina,2022-06-12,45510324.0,0.0,17152.0
725,South America,Argentina,2022-06-13,45510324.0,0.0,136313.0
726,South America,Argentina,2022-06-14,45510324.0,21.0,145379.0
727,South America,Argentina,2022-06-15,45510324.0,0.0,143655.0
728,South America,Argentina,2022-06-16,45510324.0,0.0,151222.0
729,South America,Argentina,2022-06-17,45510324.0,0.0,24316.0
730,South America,Argentina,2022-06-18,45510324.0,0.0,27132.0
731,South America,Argentina,2022-06-19,45510324.0,22.0,1427.0
732,South America,Argentina,2022-06-20,45510324.0,0.0,18256.0
733,South America,Argentina,2022-06-21,45510324.0,0.0,115501.0
734,South America,Argentina,2022-06-22,45510324.0,0.0,111576.0
735,South America,Argentina,2022-06-23,45510324.0,0.0,109147.0
736,South America,Argentina,2022-06-24,45510324.0,0.0,118288.0
737,South America,Argentina,2022-06-25,45510324.0,0.0,29629.0
738,South America,Argentina,2022-06-26,45510324.0,54.0,17928.0
739,South America,Argentina,2022-06-27,45510324.0,0.0,66563.0
740,South America,Argentina,2022-06-28,45510324.0,0.0,101711.0
