,Continent,Location,Date,Population,New Vaccinations,Rolling Vaccinations
5517,South America,Bolivia,2022-06-29,12224114.0,16463.0,13842789
5518,South America,Bolivia,2022-06-30,12224114.0,15686.0,13858475
5519,South America,Bolivia,2022-07-01,12224114.0,11224.0,13869699
5520,South America,Bolivia,2022-07-02,12224114.0,6793.0,13876492
5521,South America,Bolivia,2022-07-03,12224114.0,969.0,13877461
5522,South America,Bolivia,2022-07-04,12224114.0,6606.0,13884067
5523,South America,Bolivia,2022-07-05,12224114.0,8389.0,13892456
5524,South America,Bolivia,2022-07-06,12224114.0,7912.0,13900368
5525,South America,Bolivia,2022-07-07,12224114.0,8174.0,13908542
5526,South America,Bolivia,2022-07-08,12224114.0,9166.0,13917708
5527,South America,Bolivia,2022-07-09,12224114.0,4409.0,13922117
5528,South America,Bolivia,2022-07-10,12224114.0,1285.0,13923402
5529,South America,Bolivia,2022-07-11,12224114.0,8496.0,13931898
5530,South America,Bolivia,2022-07-12,12224114.0,10073.0,13941971
5531,South America,Bolivia,2022-07-13,12224114.0,10822.0,13952793
5532,South America,Bolivia,2022-07-14,12224114.0,9437.0,13962230
5533,South America,Bolivia,2022-07-15,12224114.0,13574.0,13975804
5534,South America,Bolivia,2022-07-16,12224114.0,4650.0,13980454
5535,South America,Bolivia,2022-07-17,12224114.0,1133.0,13981587
5536,South America,Bolivia,2022-07-18,12224114.0,8539.0,13990126
5537,South America,Bolivia,2022-07-19,12224114.0,16171.0,14006297
5538,South America,Bolivia,2022-07-20,12224114.0,17677.0,14023974
5539,South America,Bolivia,2022-07-21,12224114.0,20835.0,14044809
5540,South America,Bolivia,2022-07-22,12224114.0,19753.0,14064562
5541,South America,Bolivia,2022-07-23,12224114.0,7163.0,14071725
5542,South America,Bolivia,2022-07-24,12224114.0,1808.0,14073533
5543,South America,Bolivia,2022-07-25,12224114.0,9315.0,14082848
5544,South America,Bolivia,2022-07-26,12224114.0,15553.0,14098401
5545,South America,Bolivia,2022-07-27,12224114.0,17529.0,14115930
5546,South America,Bolivia,2022-07-28,12224114.0,19786.0,14135716
5547,South America,Bolivia,2022-07-29,12224114.0,23395.0,14159111
5548,South America,Bolivia,2022-07-30,12224114.0,12243.0,14171354
5549,South America,Bolivia,2022-07-31,12224114.0,2686.0,14174040
5550,South America,Bolivia,2022-08-01,12224114.0,11338.0,14185378
5551,South America,Bolivia,2022-08-02,12224114.0,12713.0,14198091
5552,South America,Bolivia,2022-08-03,12224114.0,9859.0,14207950
5553,South America,Bolivia,2022-08-04,12224114.0,13019.0,14220969
5554,South America,Bolivia,2022-08-05,12224114.0,12203.0,14233172
5555,South America,Bolivia,2022-08-06,12224114.0,3147.0,14236319
5556,South America,Bolivia,2022-08-07,12224114.0,1258.0,14237577
5557,South America,Bolivia,2022-08-08,12224114.0,4936.0,14242513
5558,South America,Bolivia,2022-08-09,12224114.0,8345.0,14250858
5559,South America,Bolivia,2022-08-10,12224114.0,12574.0,14263432
5560,South America,Bolivia,2022-08-11,12224114.0,12402.0,14275834
5561,South America,Bolivia,2022-08-12,12224114.0,17556.0,14293390
5562,South America,Bolivia,2022-08-13,12224114.0,3753.0,14297143
5563,South America,Bolivia,2022-08-14,12224114.0,1042.0,14298185
5564,South America,Bolivia,2022-08-15,12224114.0,6530.0,14304715
5565,South America,Bolivia,2022-08-16,12224114.0,9137.0,14313852
5566,South America,Bolivia,2022-08-17,12224114.0,10631.0,14324483
5567,South America,Bolivia,2022-08-18,12224114.0,10545.0,14335028
5568,South America,Bolivia,2022-08-19,12224114.0,9404.0,14344432
5569,South America,Bolivia,2022-08-20,12224114.0,5187.0,14349619
5570,South America,Bolivia,2022-08-21,12224114.0,819.0,14350438
5571,South America,Bolivia,2022-08-22,12224114.0,5282.0,14355720
5572,South America,Bolivia,2022-08-23,12224114.0,9633.0,14365353
5573,South America,Bolivia,2022-08-24,12224114.0,9688.0,14375041
5574,South America,Bolivia,2022-08-25,12224114.0,9517.0,14384558
5575,South America,Bolivia,2022-08-26,12224114.0,9822.0,14394380
5576,South America,Bolivia,2022-08-27,12224114.0,2757.0,14397137
5577,South America,Bolivia,2022-08-28,12224114.0,2759.0,14399896
5578,South America,Bolivia,2022-08-29,12224114.0,5070.0,14404966
5579,South America,Bolivia,2022-08-30,12224114.0,6694.0,14411660
5580,South America,Bolivia,2022-08-31,12224114.0,6895.0,14418555
5581,South America,Bolivia,2022-09-01,12224114.0,6574.0,14425129
5582,South America,Bolivia,2022-09-02,12224114.0,6159.0,14431288
5583,South America,Bolivia,2022-09-03,12224114.0,3422.0,14434710
5584,South America,Bolivia,2022-09-04,12224114.0,461.0,14435171
5585,South America,Bolivia,2022-09-05,12224114.0,3386.0,14438557
5586,South America,Bolivia,2022-09-06,12224114.0,5365.0,14443922
5587,South America,Bolivia,2022-09-07,12224114.0,5696.0,14449618
5588,South America,Bolivia,2022-09-08,12224114.0,6101.0,14455719
5589,South America,Bolivia,2022-09-09,12224114.0,5827.0,14461546
5590,South America,Bolivia,2022-09-10,12224114.0,2836.0,14464382
5591,South America,Bolivia,2022-09-11,12224114.0,569.0,14464951
5592,South America,Bolivia,2022-09-12,12224114.0,3110.0,14468061
5593,South America,Bolivia,2022-09-13,12224114.0,4894.0,14472955
5594,South America,Bolivia,2022-09-14,12224114.0,4024.0,14476979
5595,South America,Bolivia,2022-09-15,12224114.0,4371.0,14481350
5596,South America,Bolivia,2022-09-16,12224114.0,5572.0,14486922
5597,South America,Bolivia,2022-09-17,12224114.0,1465.0,14488387
5598,South America,Bolivia,2022-09-18,12224114.0,1466.0,14489853
5599,South America,Bolivia,2022-09-19,12224114.0,3368.0,14493221
5600,South America,Bolivia,2022-09-20,12224114.0,4601.0,14497822
5601,South America,Bolivia,2022-09-21,12224114.0,4535.0,14502357
5602,South America,Bolivia,2022-09-22,12224114.0,4179.0,14506536
5603,South America,Bolivia,2022-09-23,12224114.0,5977.0,14512513
5604,South America,Bolivia,2022-09-24,12224114.0,2731.0,14515244
5605,South America,Bolivia,2022-09-25,12224114.0,644.0,14515888
5606,South America,Bolivia,2022-09-26,12224114.0,3458.0,14519346
5607,South America,Bolivia,2022-09-27,12224114.0,5739.0,14525085
5608,South America,Bolivia,2022-09-28,12224114.0,6526.0,14531611
5609,South America,Bolivia,2022-09-29,12224114.0,7103.0,14538714
5610,South America,Bolivia,2022-09-30,12224114.0,7686.0,14546400
5611,South America,Bolivia,2022-10-01,12224114.0,4238.0,14550638
5612,South America,Bolivia,2022-10-02,12224114.0,224.0,14550862
5613,South America,Bolivia,2022-10-03,12224114.0,1670.0,14552532
5614,South America,Bolivia,2022-10-04,12224114.0,3081.0,14555613
5615,South America,Bolivia,2022-10-05,12224114.0,3010.0,14558623
5616,South America,Bolivia,2022-10-06,12224114.0,3010.0,14561633
5617,South America,Bolivia,2022-10-07,12224114.0,3953.0,14565586
5618,Europe,Bosnia and Herzegovina,2021-06-25,3233530.0,26978.0,26978
5619,Europe,Bosnia and Herzegovina,2021-08-11,3233530.0,66884.0,93862
5620,Africa,Botswana,2021-07-10,2630300.0,10435.0,10435
5621,South America,Brazil,2021-01-18,215313504.0,997.0,997
5622,South America,Brazil,2021-01-19,215313504.0,12418.0,13415
5623,South America,Brazil,2021-01-20,215313504.0,92297.0,105712
5624,South America,Brazil,2021-01-21,215313504.0,87875.0,193587
5625,South America,Brazil,2021-01-22,215313504.0,268570.0,462157
5626,South America,Brazil,2021-01-23,215313504.0,110999.0,573156
5627,South America,Brazil,2021-01-24,215313504.0,40686.0,613842
5628,South America,Brazil,2021-01-25,215313504.0,187805.0,801647
5629,South America,Brazil,2021-01-26,215313504.0,243987.0,1045634
5630,South America,Brazil,2021-01-27,215313504.0,281800.0,1327434
5631,South America,Brazil,2021-01-28,215313504.0,235552.0,1562986
5632,South America,Brazil,2021-01-29,215313504.0,360715.0,1923701
5633,South America,Brazil,2021-01-30,215313504.0,122710.0,2046411
5634,South America,Brazil,2021-01-31,215313504.0,37596.0,2084007
5635,South America,Brazil,2021-02-01,215313504.0,208432.0,2292439
5636,South America,Brazil,2021-02-02,215313504.0,229153.0,2521592
5637,South America,Brazil,2021-02-03,215313504.0,280430.0,2802022
5638,South America,Brazil,2021-02-04,215313504.0,272772.0,3074794
5639,South America,Brazil,2021-02-05,215313504.0,326477.0,3401271
5640,South America,Brazil,2021-02-06,215313504.0,152298.0,3553569
5641,South America,Brazil,2021-02-07,215313504.0,51857.0,3605426
5642,South America,Brazil,2021-02-08,215313504.0,214669.0,3820095
5643,South America,Brazil,2021-02-09,215313504.0,300125.0,4120220
5644,South America,Brazil,2021-02-10,215313504.0,286503.0,4406723
5645,South America,Brazil,2021-02-11,215313504.0,289301.0,4696024
5646,South America,Brazil,2021-02-12,215313504.0,429070.0,5125094
5647,South America,Brazil,2021-02-13,215313504.0,111737.0,5236831
5648,South America,Brazil,2021-02-14,215313504.0,57036.0,5293867
5649,South America,Brazil,2021-02-15,215313504.0,315958.0,5609825
5650,South America,Brazil,2021-02-16,215313504.0,273602.0,5883427
5651,South America,Brazil,2021-02-17,215313504.0,323141.0,6206568
5652,South America,Brazil,2021-02-18,215313504.0,328476.0,6535044
5653,South America,Brazil,2021-02-19,215313504.0,278012.0,6813056
5654,South America,Brazil,2021-02-20,215313504.0,137634.0,6950690
5655,South America,Brazil,2021-02-21,215313504.0,77554.0,7028244
5656,South America,Brazil,2021-02-22,215313504.0,268705.0,7296949
5657,South America,Brazil,2021-02-23,215313504.0,254615.0,7551564
5658,South America,Brazil,2021-02-24,215313504.0,247324.0,7798888
5659,South America,Brazil,2021-02-25,215313504.0,302787.0,8101675
5660,South America,Brazil,2021-02-26,215313504.0,220255.0,8321930
5661,South America,Brazil,2021-02-27,215313504.0,111526.0,8433456
5662,South America,Brazil,2021-02-28,215313504.0,31835.0,8465291
5663,South America,Brazil,2021-03-01,215313504.0,375624.0,8840915
5664,South America,Brazil,2021-03-02,215313504.0,436295.0,9277210
5665,South America,Brazil,2021-03-03,215313504.0,462354.0,9739564
5666,South America,Brazil,2021-03-04,215313504.0,429484.0,10169048
5667,South America,Brazil,2021-03-05,215313504.0,407382.0,10576430
5668,South America,Brazil,2021-03-06,215313504.0,254146.0,10830576
5669,South America,Brazil,2021-03-07,215313504.0,117721.0,10948297
5670,South America,Brazil,2021-03-08,215313504.0,409085.0,11357382
5671,South America,Brazil,2021-03-09,215313504.0,398637.0,11756019
5672,South America,Brazil,2021-03-10,215313504.0,424972.0,12180991
5673,South America,Brazil,2021-03-11,215313504.0,432076.0,12613067
5674,South America,Brazil,2021-03-12,215313504.0,404541.0,13017608
5675,South America,Brazil,2021-03-13,215313504.0,206009.0,13223617
5676,South America,Brazil,2021-03-14,215313504.0,62935.0,13286552
5677,South America,Brazil,2021-03-15,215313504.0,476909.0,13763461
5678,South America,Brazil,2021-03-16,215313504.0,435221.0,14198682
5679,South America,Brazil,2021-03-17,215313504.0,449897.0,14648579
5680,South America,Brazil,2021-03-18,215313504.0,438911.0,15087490
5681,South America,Brazil,2021-03-19,215313504.0,535747.0,15623237
5682,South America,Brazil,2021-03-20,215313504.0,260339.0,15883576
5683,South America,Brazil,2021-03-21,215313504.0,96675.0,15980251
5684,South America,Brazil,2021-03-22,215313504.0,586739.0,16566990
5685,South America,Brazil,2021-03-23,215313504.0,590529.0,17157519
5686,South America,Brazil,2021-03-24,215313504.0,729150.0,17886669
5687,South America,Brazil,2021-03-25,215313504.0,768564.0,18655233
5688,South America,Brazil,2021-03-26,215313504.0,922441.0,19577674
5689,South America,Brazil,2021-03-27,215313504.0,384286.0,19961960
5690,South America,Brazil,2021-03-28,215313504.0,254866.0,20216826
5691,South America,Brazil,2021-03-29,215313504.0,943825.0,21160651
5692,South America,Brazil,2021-03-30,215313504.0,789482.0,21950133
5693,South America,Brazil,2021-03-31,215313504.0,889042.0,22839175
5694,South America,Brazil,2021-04-01,215313504.0,1041518.0,23880693
5695,South America,Brazil,2021-04-02,215313504.0,300403.0,24181096
5696,South America,Brazil,2021-04-03,215313504.0,394262.0,24575358
5697,South America,Brazil,2021-04-04,215313504.0,335198.0,24910556
5698,South America,Brazil,2021-04-05,215313504.0,747864.0,25658420
5699,South America,Brazil,2021-04-06,215313504.0,1077471.0,26735891
5700,South America,Brazil,2021-04-07,215313504.0,908076.0,27643967
5701,South America,Brazil,2021-04-08,215313504.0,1009769.0,28653736
5702,South America,Brazil,2021-04-09,215313504.0,890730.0,29544466
5703,South America,Brazil,2021-04-10,215313504.0,540086.0,30084552
5704,South America,Brazil,2021-04-11,215313504.0,272232.0,30356784
5705,South America,Brazil,2021-04-12,215313504.0,959524.0,31316308
5706,South America,Brazil,2021-04-13,215313504.0,900785.0,32217093
5707,South America,Brazil,2021-04-14,215313504.0,931183.0,33148276
5708,South America,Brazil,2021-04-15,215313504.0,901937.0,34050213
5709,South America,Brazil,2021-04-16,215313504.0,943123.0,34993336
5710,South America,Brazil,2021-04-17,215313504.0,610434.0,35603770
5711,South America,Brazil,2021-04-18,215313504.0,213262.0,35817032
5712,South America,Brazil,2021-04-19,215313504.0,1093335.0,36910367
5713,South America,Brazil,2021-04-20,215313504.0,999226.0,37909593
5714,South America,Brazil,2021-04-21,215313504.0,558049.0,38467642
5715,South America,Brazil,2021-04-22,215313504.0,823310.0,39290952
5716,South America,Brazil,2021-04-23,215313504.0,1782040.0,41072992
5717,South America,Brazil,2021-04-24,215313504.0,421835.0,41494827
5718,South America,Brazil,2021-04-25,215313504.0,131814.0,41626641
5719,South America,Brazil,2021-04-26,215313504.0,1160446.0,42787087
5720,South America,Brazil,2021-04-27,215313504.0,1500311.0,44287398
5721,South America,Brazil,2021-04-28,215313504.0,1092294.0,45379692
5722,South America,Brazil,2021-04-29,215313504.0,1046384.0,46426076
5723,South America,Brazil,2021-04-30,215313504.0,972962.0,47399038
5724,South America,Brazil,2021-05-01,215313504.0,264376.0,47663414
5725,South America,Brazil,2021-05-02,215313504.0,92087.0,47755501
5726,South America,Brazil,2021-05-03,215313504.0,887711.0,48643212
5727,South America,Brazil,2021-05-04,215313504.0,982813.0,49626025
5728,South America,Brazil,2021-05-05,215313504.0,950087.0,50576112
5729,South America,Brazil,2021-05-06,215313504.0,1048363.0,51624475
5730,South America,Brazil,2021-05-07,215313504.0,1023228.0,52647703
5731,South America,Brazil,2021-05-08,215313504.0,324645.0,52972348
5732,South America,Brazil,2021-05-09,215313504.0,91664.0,53064012
5733,South America,Brazil,2021-05-10,215313504.0,944738.0,54008750
5734,South America,Brazil,2021-05-11,215313504.0,904077.0,54912827
5735,South America,Brazil,2021-05-12,215313504.0,994226.0,55907053
5736,South America,Brazil,2021-05-13,215313504.0,676797.0,56583850
5737,South America,Brazil,2021-05-14,215313504.0,729680.0,57313530
5738,South America,Brazil,2021-05-15,215313504.0,355004.0,57668534
5739,South America,Brazil,2021-05-16,215313504.0,266634.0,57935168
5740,South America,Brazil,2021-05-17,215313504.0,779351.0,58714519
5741,South America,Brazil,2021-05-18,215313504.0,888994.0,59603513
5742,South America,Brazil,2021-05-19,215313504.0,759709.0,60363222
5743,South America,Brazil,2021-05-20,215313504.0,934086.0,61297308
5744,South America,Brazil,2021-05-21,215313504.0,825264.0,62122572
5745,South America,Brazil,2021-05-22,215313504.0,337000.0,62459572
5746,South America,Brazil,2021-05-23,215313504.0,819137.0,63278709
5747,South America,Brazil,2021-05-24,215313504.0,819988.0,64098697
5748,South America,Brazil,2021-05-25,215313504.0,819776.0,64918473
5749,South America,Brazil,2021-05-26,215313504.0,749853.0,65668326
5750,South America,Brazil,2021-05-27,215313504.0,695068.0,66363394
5751,South America,Brazil,2021-05-28,215313504.0,995786.0,67359180
5752,South America,Brazil,2021-05-29,215313504.0,402666.0,67761846
5753,South America,Brazil,2021-05-30,215313504.0,112777.0,67874623
5754,South America,Brazil,2021-05-31,215313504.0,790912.0,68665535
5755,South America,Brazil,2021-06-01,215313504.0,812251.0,69477786
5756,South America,Brazil,2021-06-02,215313504.0,1207470.0,70685256
5757,South America,Brazil,2021-06-03,215313504.0,560124.0,71245380
5758,South America,Brazil,2021-06-04,215313504.0,716297.0,71961677
5759,South America,Brazil,2021-06-05,215313504.0,625161.0,72586838
5760,South America,Brazil,2021-06-06,215313504.0,224559.0,72811397
5761,South America,Brazil,2021-06-07,215313504.0,802570.0,73613967
5762,South America,Brazil,2021-06-08,215313504.0,1306034.0,74920001
5763,South America,Brazil,2021-06-09,215313504.0,1197010.0,76117011
5764,South America,Brazil,2021-06-10,215313504.0,1125978.0,77242989
5765,South America,Brazil,2021-06-11,215313504.0,1228813.0,78471802
5766,South America,Brazil,2021-06-12,215313504.0,646329.0,79118131
5767,South America,Brazil,2021-06-13,215313504.0,347969.0,79466100
5768,South America,Brazil,2021-06-14,215313504.0,1111126.0,80577226
5769,South America,Brazil,2021-06-15,215313504.0,1363351.0,81940577
5770,South America,Brazil,2021-06-16,215313504.0,1240796.0,83181373
5771,South America,Brazil,2021-06-17,215313504.0,2259621.0,85440994
5772,South America,Brazil,2021-06-18,215313504.0,1719365.0,87160359
5773,South America,Brazil,2021-06-19,215313504.0,947947.0,88108306
5774,South America,Brazil,2021-06-20,215313504.0,461805.0,88570111
5775,South America,Brazil,2021-06-21,215313504.0,1443113.0,90013224
5776,South America,Brazil,2021-06-22,215313504.0,1406954.0,91420178
5777,South America,Brazil,2021-06-23,215313504.0,1361953.0,92782131
5778,South America,Brazil,2021-06-24,215313504.0,1539936.0,94322067
5779,South America,Brazil,2021-06-25,215313504.0,1441886.0,95763953
5780,South America,Brazil,2021-06-26,215313504.0,781189.0,96545142
5781,South America,Brazil,2021-06-27,215313504.0,244499.0,96789641
5782,South America,Brazil,2021-06-28,215313504.0,1139927.0,97929568
5783,South America,Brazil,2021-06-29,215313504.0,1898996.0,99828564
5784,South America,Brazil,2021-06-30,215313504.0,1338786.0,101167350
5785,South America,Brazil,2021-07-01,215313504.0,1394275.0,102561625
5786,South America,Brazil,2021-07-02,215313504.0,1485828.0,104047453
5787,South America,Brazil,2021-07-03,215313504.0,705945.0,104753398
5788,South America,Brazil,2021-07-04,215313504.0,343879.0,105097277
5789,South America,Brazil,2021-07-05,215313504.0,1599236.0,106696513
5790,South America,Brazil,2021-07-06,215313504.0,1551130.0,108247643
5791,South America,Brazil,2021-07-07,215313504.0,1728372.0,109976015
5792,South America,Brazil,2021-07-08,215313504.0,1597138.0,111573153
